莫小贝,佟湘玉,朋友 ： 佟湘玉 白展堂 莫小贝 郭芙蓉 吕轻侯 祝无双 燕小六 李大嘴 还有 一群 酒肉朋友,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
薛金莲,樊梨花,《 薛丁山 与 樊梨花 》 饰 窦一虎 ， 搭档 ： 薛金莲 （ 青蓉饰 ） ， 杨丽花 饰 薛丁山 ， 许秀年 饰 樊梨花 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
石无痕,苏幻儿,在 一番 命运 的 考验 以及 苏幻儿 的 戏点 鸳鸯 下 ， 最后 终与 石无痕 喜结良缘 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
黄睿靓,陈水扁,黄睿靓 愚弄 公众 : 陈致中 、 黄睿靓 夫妇 回 台湾 ， 陈水扁 总统 确定 不会 当 美国 人 的 阿公 ， 让 朝野 全 傻了眼 ， 媒体 更 像 被 掴 了 一巴掌 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/公公
谢月镜,王恭,王愔 之 ， 王恭 子 ， 娶 谢重 女 谢月镜,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/公公
乐颜,宁昊天,剧中 由 李易 峰 饰演 宁府 大少爷 宁致远 ， 与 乐颜 （ 唐嫣饰 ） 相爱 ， 是 宁昊天 （ 张智尧 饰 ） 的 儿子 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/公公
郭靖,黄药师,后来 郭靖 遇上 江南七怪 ， 提起 华筝 亲事 ， 得知 黄蓉 为 黄药师 之女 骂 其 为 妖女 ， 这时 黄蓉 骑 郭靖 小红马 带走 了 郭靖 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/岳父
殷梨亭,杨逍,"当初 纪晓芙 和 殷梨亭 先有 婚约 , 后 遇上 杨逍 , 纪晓芙 被 杨逍 拘禁 而强 使 她 怀孕 , 只得 暗中 生 下 杨不悔 。",人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/岳父
高则,夏侯杰,回到 真 定县 的 子龙到 李全 的 坟 前 进行 祭拜 ， 却 遇到 了 听信 高则 谗言 ， 在 坟 前 守株待兔 的 夏侯杰 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/岳父
苏蓉蓉,楚留香,楚留香 瞧 了 瞧 苏蓉蓉 ， 道 ： 「 跟你走 ？,人物关系/社交关系/友谊关系/朋友
孙策,周瑜,孙策 自己 纳大乔 ， 周瑜 纳小乔 。,人物关系/社交关系/友谊关系/朋友
孙策,周瑜,一句 话 逗 得 众人 哄堂大笑 ， 孙策 倒 没 感到 怎样 ， 周瑜 却 颇为 尴尬 。,人物关系/社交关系/友谊关系/朋友
段承轩,苏橙,2015 年 07 月 上旬 ， 星娱 总裁 段承轩 为 其 成立 苏橙 工作室 ， 为 应付 繁多 绯闻 。,人物关系/社交关系/感情关系/喜欢
方如沁,欧阳少恭,另外 ， 欧阳少恭 与 蓬莱 国 公主 巽芳 以及 方如沁 之间 ， 也 有着 错综复杂 的 感情纠葛 。,人物关系/社交关系/感情关系/喜欢
林朝英,王重阳,最终 林朝英 和 王重阳 打赌 ， 石头 上刻 几个 字 ， 如 胜过 王重阳 ， 逼 他 在 出家 为 道士 与 跟 她 一起 在 古墓 中 长相 厮守 之间 作一 选择 。,人物关系/社交关系/感情关系/喜欢
方达生,陈白露,然而 ， 方达生 的 劝说 ， 对 陈白露 毕竟 还是 有所 触动 。,人物关系/社交关系/感情关系/恋人
高俅,宋江,蔡京 、 童贯 、 高俅 、 杨戬 4 大 奸臣 待 宋江 等 封官 之后 ， 他们 设计 用 水银 害 了 卢俊义 ， 用 毒药 掺入 御 酒药 毒死 了 宋江 和 李逵 。,人物关系/社交关系/感情关系/恋人
唐雨柔,姜云凡,二十年 后 ， 唐雨柔 在 上苍 木山 摘 凤鸣 草时 遇到 魔猿 袭击 ， 恰巧 被 姜云凡 所救 。,人物关系/社交关系/感情关系/恋人
袁家骝,袁世凯,5 家庭成员 : 父亲 吴仲裔 ， 其 丈夫 是 华裔 美国 物理学家 袁家骝 ， 袁世凯 次子 袁克文 的 儿子 。,人物关系/亲属关系/血亲/自然血亲/祖父母/爷爷
孙治平,孙中山,孙国雄 名人 简介 : 孙国雄 ， 1943 年出 生于 美国 ， 孙中山 家族 世系表 曾祖父 孙中山 ， 祖父 孙科 ， 父亲 孙治平 。,人物关系/亲属关系/血亲/自然血亲/祖父母/爷爷
曹琬,曹操,除 袭爵 的 曹抗 外 ， 曹均 还有 一 子 曹琬 ， 出继 曹操 的 长子 曹昂 。,人物关系/亲属关系/血亲/自然血亲/祖父母/爷爷
贾元春,贾母,/ 5121 . 贾元春 判词 中 的 不解之谜 / 5222 . 贾母 在 贾府中 占有 什么样 的 地位 ？,人物关系/亲属关系/血亲/自然血亲/祖父母/奶奶
白阿绣,史小翠,随后 众人 离开 后 石破天 也 找 不到 史小翠 、 白阿绣 ， 便 也 乘船 离开 紫烟 岛 。,人物关系/亲属关系/血亲/自然血亲/祖父母/奶奶
白阿绣,史小翠,石中玉 强奸 白阿绣 未遂 事件 爆发 后 ， 史小翠 和 白自在 发生 口角 ， 史小翠 被 打 了 一记 耳光 ， 愤怒 离去 ， 在 雪山 下 救起 自杀未遂 的 白阿绣 。,人物关系/亲属关系/血亲/自然血亲/祖父母/奶奶
罗茜茜,毕大千,“ 虎妈 ” 毕胜男 延续 了 他 父亲 的 “ 优良传统 ” ， 对 女儿 罗茜茜 同样 也 采取 了 严苛 的 教育 ， 而 在 毕胜男 实施 育女 计划 的 背后 ， 时常 能 看到 父亲 毕大千 的 影子 。,人物关系/亲属关系/血亲/自然血亲/外祖父母/外公
李坏,上官金虹,原名 李善 ， 因为 他 命运 实在 太坏 了 ， 所以 叫 李坏 ， 是 小 李飞 刀 的 传人 ， 李寻 欢 的 孙儿 ， 为 李曼青 与 上官金虹 女儿 的 私生子 。,人物关系/亲属关系/血亲/自然血亲/外祖父母/外公
宋一国,金斗汉,金斗汉 [ 1 - 2 ] 的 外孙 、 也 就是 金乙东 的 儿子 ， 就是 韩国 当红 艺人 宋一国 。,人物关系/亲属关系/血亲/自然血亲/外祖父母/外公
