宋青书,周芷若,"而 遇到 周芷若 的 那 一年 , 武当 大学 高材生 宋青书 刚好 达到 青春期 的 顶峰 , 过于 旺盛 的 荷尔蒙 分泌 使得 他 胡子 拉杂 性欲 旺盛 … …",人物关系/社交关系/感情关系/喜欢
金燕西,冷清秋,冷清秋 十分 厌恶 金燕西 大洒 金钱 的 追求 方式 ， 认定 燕西 无聊 。,人物关系/社交关系/感情关系/喜欢
佟毓婉,杜允唐,最终 佟毓婉 在 烽火 乱世 中 参透 盛衰 离合 ， 为 革命 捐出 全部 身家 ， 与 丈夫 杜允唐 隐居 东北 小镇 。,人物关系/社交关系/感情关系/喜欢
郑微,陈孝正,郑微 失去 了 最好 的 朋友 又 感觉 爱情 再次 欺骗 ， 痛苦 地 离开 陈孝正 。,人物关系/社交关系/感情关系/恋人
叶凡,齐飞,齐飞 一听 便 紧张 ， 并 说 任何 男人 都 不 可以 接近 叶凡 。,人物关系/社交关系/感情关系/恋人
楚雨荨,慕容云海,慕容云海 在 美国 居然 又 认识 一个 像 楚雨荨 那样 的 女孩子 ...,人物关系/社交关系/感情关系/恋人
况天佑,马小玲,"而 这次 我 写 的 主角 , 不是 况天佑 与 马小玲 , 而是 电视剧 里 未曾 出现 过 的 尹天 和 马颖 儿 。",人物关系/亲属关系/配偶/妻子/现妻
柴绍,平阳公主,平阳公主 （ 谥号 “ 昭 ” ， 称 平阳昭公主 ， 母 窦皇后 ， 下嫁 柴绍 ）,人物关系/亲属关系/配偶/妻子/现妻
陈建斌,蒋勤勤,金灿灿 的 麦子 象征 着 成熟 的 生命 内涵 与 收获 的 无限 喜悦 ， 同时 也 代表 着 陈建斌 对 蒋勤勤 一往情深 含蓄 而 充实 的 感情 。,人物关系/亲属关系/配偶/妻子/现妻
许晋亨,何超琼,许晋亨 先生 = = 何超琼 女士 （ 离婚 ） 、 李嘉欣,人物关系/亲属关系/配偶/妻子/前妻
莫绍谦,慕咏飞,为了 莫绍谦 ， 童雪 按照 慕咏飞 说 的 去 找 了 莫绍谦 。,人物关系/亲属关系/配偶/妻子/前妻
许晋亨,何超琼,1991 年 1 月 8 日 ， 许晋亨 与 赌王 何鸿燊 的 千金 何超琼 结婚 ， 这 段 港澳 两 大家族 联姻 一度 被 视为 佳话 ， 婚礼 时 更 连 摆 4 晚 夜宴 。,人物关系/亲属关系/配偶/妻子/前妻
祝彪,扈三娘,《 水浒 英雄 谱 之 扈三娘 与 矮脚 虎 王英 》 祝彪 （ 高虎 饰 ）,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,扈三娘 在 接下来 发生 的 事情 里 ， 终于 看清 了 祝彪 的 险恶用心 。,人物关系/亲属关系/配偶/妻子/未婚妻
祝彪,扈三娘,扈三娘 手刃 祝彪 ， 与 王英 同 上 梁山 。,人物关系/亲属关系/配偶/妻子/未婚妻
刘辑,刘备,刘辑 ， 刘备 之孙 ， 刘理 次子 ， 初封 为 武邑 侯 。,人物关系/亲属关系/血亲/自然血亲/祖父母/爷爷
刘志,刘邦,刘志 ， 刘邦 孙 ， 齐悼惠 王子 。,人物关系/亲属关系/血亲/自然血亲/祖父母/爷爷
霍启刚,霍英东,卢润森 家庭 情况 : 卢润森 的 女儿 卢恬儿 曾 与 富豪 霍英东 长孙 霍启刚 拍拖 。,人物关系/亲属关系/血亲/自然血亲/祖父母/爷爷
贾琏,贾母,《 红楼梦 》 第十二回 ： “ 於 是 贾母 定 要 贾琏 送 他 去 ， 仍 叫 带 回来 。,人物关系/亲属关系/血亲/自然血亲/祖父母/奶奶
沈红叶,白飞飞,沈红叶 人物 简介 : 古龙 小说 《 碧血 洗银枪 》 里 的 人物 ， 武林 四 公子 之一 ， 是 阿飞 （ 沈浪 与 白飞飞 之子 ） 的 后人 ， 为 叶开 收养 。,人物关系/亲属关系/血亲/自然血亲/祖父母/奶奶
贾琏,贾母,贾母 心中 忧伤 ， 打发 贾琏 送 她 ， 仍要 带 回来 。,人物关系/亲属关系/血亲/自然血亲/祖父母/奶奶
宋一国,金斗汉,宋一国 的 外公 金斗汉 是 军界 要 人 ， 是 韩国 的 抗日 英雄 ， 事迹 曾 被 拍成 韩剧 《 野人 时代 》 ， 父亲 从政 ， 母亲 金乙东 是 韩国 知名演员 。,人物关系/亲属关系/血亲/自然血亲/外祖父母/外公
宋一国,金斗汉,宋一国 的 母亲 是 韩国 著名演员 金乙东 ， 而 他 的 外公 更是 韩国 名将 之子 金斗汉 ， 而 他 的 妹妹 宋松 怡 也 是 一名 演员 。,人物关系/亲属关系/血亲/自然血亲/外祖父母/外公
李坏,上官金虹,原名 李善 ， 因为 他 命运 实在 太坏 了 ， 所以 叫 李坏 ， 是 小 李飞 刀 的 传人 ， 李寻 欢 的 孙儿 ， 为 李曼青 与 上官金虹 女儿 的 私生子 。,人物关系/亲属关系/血亲/自然血亲/外祖父母/外公
