刘遵,梁书,《 梁书 · 刘遵 传 》 ： “ 大同 元年 ， 卒 官 。,NAN
毛亨,毛苌,自 东汉 郑玄 为 毛 诗作 笺 后 ， 学 毛诗 者 渐盛 ， 其他 三家 先后 失传 ， 现今 读到 的 《 诗经 》 ， 即 是 由 毛亨 、 毛苌 流传 下来 的 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
郑鸿逵,郑成功,起义 后 ， 举 反清复明 大旗 ， 联合 明闽军 郑鸿逵 、 郑成功 、 陈豹 等 ， 克 县城 ， 攻 府城 ， 与 府 、 县 官兵 及 地方 乡兵 转战 六七年 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
金敬姬,金正恩,张成泽 被 处决 后 ， 其 遗孀 兼 金正恩 姑姑 金敬姬 一直 没 露面 ， 连 亡兄 金正日 上周 逝世 两周年 的 追悼会 也 缺席 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
金敬姬,金正恩,专家 认为 ， 由于 金正日 让 他 的 妹妹 金敬姬 担任 了 党 部长 和 党 政治局 委员 ， 因此 估计 金正恩 也 会 重用 现年 26 岁 的 金汝静 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
毛亨,毛苌,当今 世上 流传 的 诗经 ， 则 是 毛亨 、 毛苌 所传 的 毛 诗集 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
毛亨,毛苌,32 ． 《 毛诗 的 传承者 — — 毛亨 毛苌 》 （ 第一 作者 ） ， 收入 《 影响 中国 历史进程 的 河北 文化名人 》 ， 河北大学 出版社 2006 年 12 月,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
毛亨,毛苌,2 、 毛苌 （ 一作长 ） ， 毛亨 从子 ， 为 古文 诗学 “ 毛 诗学 ” 的 传授 者 ， 曾任 西汉 献 王博士 ， 又称 “ 小毛 公 ” 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
毛亨,毛苌,汉时 研究 《 诗经 》 的 四家 是 齐派 代表 齐人辕固 ， 鲁派 代表 鲁人 申培 ， 韩派 代表 燕人 韩婴 ， 以及 毛诗 学派 代表 鲁人 毛亨 和 赵人 毛苌 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
毛亨,毛苌,在 汉人 的 传注 中 ， 以 毛亨 所 写 ， 毛苌 所传 的 《 毛诗 故训 传 》 和 郑玄 的 《 毛 诗笺 》 、 《 仪礼 注 》 、 《 周礼注 》 、 《 礼记 注 》 最 重要 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
郑鸿逵,郑成功,同年 农历 五月 ， 郑鸿逵 麾下 大将 施琅 因 叛变 事泄 擅自 处决 郑成功 部将 曾德 ， 郑成功 以此为由 欲 诛 施琅 全家 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
平阳君,赵孝成王,赵孝成王 与 平阳君 、 平原君 为此 计议 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
王子腾,王熙凤,四王 ： 王夫人 、 王熙凤 、 王子腾 、 王仁 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
王子腾,王熙凤,鲍二家的 自缢 后 ， 阻其 娘家 亲戚 申诉 ， 并 左右 都察院 审理 张华 一案 的 ， 都 是 王熙凤 倚 王子腾 之势 所 为 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
王子腾,王熙凤,王子腾 人物 评价 : 王子腾 死后 ， 一度 在 荣国府 任 内阁总理 、 财政 大臣 亦 即 管家 奶奶 的 其 侄女 王熙凤 ， 在 贾府 的 地位 一落千丈 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
王子腾,王熙凤,王子腾 和 王熙凤 都 是 王家 之 人 ， 王子腾 还是 王夫人 、 薛姨妈 、 王子胜 的 哥哥 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
王子腾,王熙凤,显然 ， 王熙凤 是 凭借 其 家族 的 势力 与 节度使 云光 打交道 的 ， 说 具体 点 ， 就是 依仗 王子腾 的 势力 与 官府 打交道 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
王子腾,王熙凤,▪ 王子腾 ▪ 王子胜 ▪ 王夫人 ▪ 王仁 ▪ 王熙凤,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
王子腾,王熙凤,因为 王熙凤 是 王夫人 的 内侄女 ， 王夫人 又 是 王子腾 的 妹妹 ， 王熙凤 与 王子腾 关系 自然 紧密 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
白浅,凤九,常用 称呼 ： 四哥 （ 白浅 ） ， 真真 （ 折颜 ） ， 四 殿下 ， 四舅 （ 阿离 ） ， 四叔 或 小叔 （ 凤九 ）,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
白浅,凤九,1 人物 设定 : 常用 称呼 ： 四哥 （ 白浅 ） ， 真真 （ 折颜 ） ， 四 殿下 ， 四舅 （ 阿离 ） ， 四叔 或 小叔 （ 凤九 ）,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
白浅,凤九,"于 狐狸 洞 服侍 白浅 , 曾 暗恋 凤九 。",人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
白浅,凤九,凤九 白浅 二哥 白奕之女 ， 白浅 唯一 的 亲 侄女 ， 爱慕 东华帝君 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
白浅,凤九,女主角 白浅 上神 是 九尾 白狐 族 白止 帝君 幺 女 ， 即 是 青丘帝 姬 ， 青丘 之国 五荒 五帝 之一 （ 后 因 嫁给 夜华 ， 将 君位 传给 唯一 的 侄女 凤九 ） 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
白浅,凤九,于 狐狸 洞 服侍 白浅 ， 曾 暗恋 凤九 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
白浅,凤九,天族 有 五方 五帝 ， 青丘 之国 亦 有 五荒 五帝 ， 因 白浅 上神 迟早 要 嫁入 天族 ， 两百年 前 ， 便 将 自己 在 青丘 的 君位 交由 凤九 殿下 承下 了 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
殷素素,殷离,倚 ： 小昭 杨不悔 周芷若 殷素素 辉月使 朱九真 殷离 纪晓芙 赵敏 黛绮丝 ( 杨湘 绮 ),人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
殷素素,殷离,但是 殷素素 远比 殷离 聪明 得 多 ， 殷离 从 没有 表现 过 她 很 聪明 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
殷素素,殷离,我们 再 来说 说 殷离 ， 又名 蛛儿 ， 和 她 姑姑 殷素素 一样 性情 古怪 ， 任性 专横 。 但是 因为 她 母亲 受 二娘 欺负 ， 让 殷离 性格 变得 偏激 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
殷素素,殷离,其实 殷离 和 殷素素 两人 是 侄女 和 姑姑 的 关系 ， 但 实际上 两人 根本 未曾 谋面 ， 至少 在 《 倚天 屠龙记 》 里 是 这样 的 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
殷素素,殷离,张无忌 在 四女 之中 ， 对 殷离 的 感情 最 亲切 自然 ， 最 可敬 可感 ， 这 或许 是因为 殷离 与 他 母亲 殷素素 的 相像 吧 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
殷素素,殷离,倚 ： 小昭 杨不悔 周芷若 殷素素 辉月使 朱九真 殷离 纪晓芙 赵敏 黛绮丝,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
殷素素,殷离,2001 ， 香港 无线 ， 吴启华 饰 张无忌 ， 黎姿 饰 赵敏 ， 佘诗曼 饰 周芷若 ， 江希文 饰小昭 ， 陈少霞 饰 殷离 （ 蛛儿 ） ， 米雪 饰 殷素素,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
殷素素,殷离,倚 ： 小昭 杨不悔 周芷若 殷素素 辉月使 朱九真 殷离 纪晓芙 赵敏 黛绮丝 杨湘 绮,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
殷素素,殷离,殷离 和 殷素素 都 有着 一点 邪气 ， 这样 的 邪气 体现 在 对于 不在意 生命 的 漠视 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
韩北旷,韩菱纱,韩北旷 ： 韩菱纱 的 伯父 ， 同族 中 其他人 一样 是 陵墓 大盗 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
韩北旷,韩菱纱,死后 在 鬼界 服役 ， 成为 往来 人鬼 两界 的 青竹 船 摆渡人 ， 韩北旷 为 人 硬朗 豪爽 ， 有 侠盗 风范 ， 江湖 经验丰富 ， 十分 宠爱 韩菱纱 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
韩北旷,韩菱纱,韩北旷 人物 对话 : 韩菱纱 ： … …,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
韩北旷,韩菱纱,韩北旷 ， 出自 《 仙剑 奇侠传 四 》 ， 韩菱纱 的 伯父 ， 同族 中 其他人 一样 是 陵墓 大盗 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
邢德全,邢岫烟,抄家 之后 ， 贾珍 、 尤氏 、 邢岫烟 、 贾赦 、 邢德全 被 发配 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
邢德全,邢岫烟,邢岫烟 、 贾赦 、 邢德全 一同 被 官府 发配 到 大庾岭 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
罗丹,罗茜茜,在 《 虎妈 猫 爸 》 中 ， 罗丹 是 罗素 的 姐姐 ， 罗茜茜 的 姑姑 ， 也 是 毕胜男 和 唐琳 的 大学 同学 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
古三通,云罗郡主,是 不败 顽童 古三通 和 素心 的 儿子 ， 和 云罗郡主 初是 斗气 冤家 ， 后 则 真心 相爱 ， 还 成为 郡 马爷 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
古三通,云罗郡主,一听 古三通 没有 铁胆 神侯 厉害 ， 云罗郡主 顿时 就 泄气 了 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
古三通,云罗郡主,“ 我 师傅 啊 ， 我 师傅 那 可 就 厉害 了 ， 说 出来 吓死 你 啊 ， 他 就是 大名鼎鼎 的 不败 顽童 古三通 啊 ！ ” 云罗郡主 嘚 瑟 地 说道 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
刘益素,艾慧,刘益素 笑 得 格外 开心 ， 冯巩 和 艾慧 心头 更是 泛起 亲情 的 温暖 ！,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
刘益素,艾慧,刘益素 看看 冯巩 和 艾慧 ， 又 瞧瞧 动物 拼图 ， 一会儿 微笑 ， 一会儿 皱眉 ， 然后 抖 抖颤 颤用 手 抚摸 … …,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
黄笑莺,范子妤,杨怡 饰演 范子妤 ， 心胸 肺 外科 专科医生 ， 病愈 并 怀有 张一健 骨肉 ， 与 家婆 黄笑莺 的 关系 良好 ， 更 经常 联成 阵线 对付 一健 ， 让 一健 哭笑不得 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
黄笑莺,范子妤,一健 与 范子妤 婚后 和 母亲 黄笑莺 同 住 ， 子妤 已 怀有 身孕 ， 三人 一边 期待 着 孩子 的 来临 ， 一边 过 着 幸福 安稳 的 家庭 生活 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
余嘉碧,张茜,余嘉碧 群星 祝福 : 张卫健 与 太太 张茜 借助 网络 的 力量 ， 在 微博 呼吁 大家 为 其母 祈祷 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
萧玉翎,花晓霜,此后 ， 萧冷 为了 让 萧玉翎 还俗 ， 设计 掳来 梁萧 ， 花晓霜 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
陆乘风,程瑶迦,后 陆乘风 病死 ， 他 儿子 陆冠英 、 儿媳妇 程瑶迦 一直 跟着 郭靖黄 蓉 混 ， 神雕侠侣 中 大胜 关 英雄 会 就是 他家 赞助 的 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
陆乘风,程瑶迦,陆冠英 是 金庸 小说 《 射雕 英雄传 》 和 《 神雕侠侣 》 中 的 人物 ， 归云庄 的 少 庄主 ， 黄药师 弟子 陆乘风 的 独生子 ， 后来 与 程瑶迦 结为 夫妻 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
陆乘风,程瑶迦,有 一子 陆冠英 ， 娶 全真 派 孙不二 之徒 程瑶迦 为妻 ， 武学 师从 父亲 陆乘风 ， 善 腿法 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
李三思,赵灵儿,仙剑 奇侠传 到底 是 李逍遥 还是 李三思 救 了 赵灵儿 ？,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
詹敏利,周滨,詹敏利 ， 女 ， 丈夫 黄渝生 ， 女儿 黄婉 ， 女婿 周滨 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
曹豹,吕布,下 邳 守 将 曹豹 反叛 ， 献城 归附 吕布 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
詹敏利,周滨,米晓东 在 西安 成立 陕西 德淦 公司 ， 公司 的 一个 股东 还是 周滨 的 岳母 詹敏利 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
曹豹,吕布,东汉 末年 猛将 吕布 的 次 妻 ， 曹豹 之女 ， 吕布 战败 死后 被 曹操 与 吕布 的 其他 家眷 送往 许昌 赡养 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,正当 令狐冲 犹豫不决 的 时候 ， 任我行 偷袭 将 东方白 打下 崖 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
曹豹,吕布,而 其后 吕布 又 与 曹操 在 兖州 交锋 ， 曹媛 正是 在此期间 被 曹豹 托付给 吕布 ， 建立 了 两家 政治 联姻 的 利益 关系 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,令狐冲 却 被 换 做 任我行 替身 遭禁 三个 月 ， 无意 习得 吸星 大法 治愈 内伤 却 留下 隐患 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,( 五绝 收集 齐 了 攻击 才 会 增加 95% ， 令狐冲 要配 东方 任我行 攻击 才 会 增加 75% ) ， 好 吧 !,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,任盈盈 （ 日月神教 教主 任我行 独女 ， 东方不败 夺权 后 尊为 「 圣姑 」 ， 隐居 洛阳 ， 后 嫁 令狐冲 为妻 ）,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,上官云 角色 经历 : 奉 日月神教 教主 东方不败 之命 上恒山 擒拿 恒山 派 掌门 令狐冲 ， 后 归顺 前 教主 任我行 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,最终 任我行 与 岳不群 大战 ， 死 于 岳不群 手下 ， 而 岳不群 不 敌 令狐冲 ， 身受 重伤 ， 后 被 衡山 派 杀死 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
詹敏利,周滨,— — 亲家母 ： 詹敏利 （ 北京 中旭 阳光 能源 大 股东 ） 周滨 白 手套,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
詹敏利,周滨,黄婉 人物 关系 : 父亲 ： 黄渝生 ， 母亲 ： 詹敏利 ， 丈夫 ： 周滨 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,"徐克 让 任我行 对 令狐冲 说 ： 人心 就是 江湖 ， 你 怎么 退出 ？ """,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,选不 相信 令狐冲 ， 之后 令狐冲 离开 ， 去 少林寺 见到 任我行 一行 人 ， 帮其 夺回 教主 之位,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,令狐冲 的 解围 之 法 却是 吸取 任我行 体内 的 寒冰 真气 ， 将 之 散发 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
曹豹,吕布,实际 确实 如此 ， 历史 上 刘备 领有 徐州 不久 ， 即 先后 受到 过 曹操 、 吕布 、 袁术 的 进攻 ， 陶谦 部下 曹豹 也 反叛 刘备 而助 吕布 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,东方不败 『 当 世 第一 高手 』 （ 日月神教 教主 ， 自宫 为 练 《 葵花宝典 》 ， 宠信 杨莲亭 ） 【 被 任我行 和 令狐冲 长剑 贯胸 杀死 】,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
詹敏利,周滨,房产 登记 在 黄渝生 、 詹敏利 名下 ， 屋主 也 包括 周永康 的 儿子 周滨 及其 妻子 黄婉 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,任盈盈 之后 与 令狐冲 一起 前往 梅庄 救 任我行 ， 然而 令狐冲 却 被 换作 任我行 的 替身 而 遭禁 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
曹豹,吕布,此时 曹豹 如果 硬挺 着 也 就算 了 ， 他 又 提 他 的 女婿 吕布 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,任我行 并 没有 和 冲虚道长 交 过手 ， 此事 可以 从 令狐冲 营救 任盈盈 时 和 那些 高手 在 少林寺 谈话 时 得知 ， 当时 冲虚道长 说 ， 噢 ！,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,随后 任我行 、 任盈盈 带 令狐冲 离开 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
詹敏利,周滨,董事会 成员 为 周滨 、 黄渝生 ， 监事会 成员 为 詹敏利 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,令狐冲 终知 身边 美人 就是 东方不败 ， 遂 与 任我行 杀 了 对方 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,任我行 杀 了 东方不败 ， 重掌 魔教 ， 欲 拉拢 令狐冲 同流合污 ， 控制 武林 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,任我行 欲 拉拢 令狐冲 同流合污 ， 控制 武林 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
曹豹,吕布,三国演义 中 吕布 为 曹豹 之 女婿 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
曹豹,吕布,把酒 至 曹豹 面前 ， 豹 只 饮 一杯 ， 飞 并 怒 其 为 吕布 丈人 ， 鞭豹 至 五十 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
任我行,令狐冲,为报 令狐冲 营救 恩情 ， 任我行 传授 可以 医治 令狐冲 内伤 的 绝世 神功 - - 吸星 大法 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
杨志刚,岳丽娜,2012 年 《 打狗棍 》 （ 编剧 / 导演 ： 郭靖宇 主演 ： 巍子 、 高明 、 王奎荣 、 岳丽娜 、 杨志刚 、 黑子 、 于毅 、 杨昆 、 于越 、 刘之冰 ）,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
薛金莲,樊梨花,薛金莲 主要 剧情 : 在 说史 演义 《 薛丁山 征西 》 中 ， 金莲 随 哥嫂 薛丁山 与 樊梨花 一同 征西 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
孙月言,方如沁,方如沁 不愿兰生 与 襄铃有 过 多 纠缠 ， 便 请求 孙月言 嫁给 兰生 ， 二人 与 晴雪 商议 之下 决定 抛绣球 招亲 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
杨志刚,岳丽娜,该剧 由 黄海波 、 杨志刚 、 陈数 、 岳丽娜 、 巍子 主演 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
石无痕,苏幻儿,主要 人物 ： 苏幻儿 杨意柳 石无忌 石无痕 石无介 秦秋雨 冷刚,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
薛金莲,樊梨花,《 薛丁山 与 樊梨花 》 饰 薛金莲 杨丽花 终极 大战,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
薛金莲,樊梨花,从 艺术 上 讲 ， 这个 改本 删除 了 不必要 的 枝节 ， 突出 了 樊梨花 和 薛金莲 姑嫂 争斗 的 主要矛盾 ， 使得 主体 更 突出 ， 剧情 也 更 紧凑 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
薛金莲,樊梨花,第三十七回 息 内哄 累死 薛金莲 求 统一 再 请 樊梨花,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
杨志刚,岳丽娜,由 郭靖宇 编剧 并 执导 ， 巍子 、 岳丽娜 、 黑子 、 杨志刚 、 于毅 等 联合 主演 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
石无痕,苏幻儿,报仇 过程 中 ， 梁玉石 与 石无痕 渐生 情愫 ， 看在眼里 的 苏幻儿 精心设计 令 有情人终成眷属 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
薛金莲,樊梨花,2011 年 参演 历史 传奇 爱情喜剧 《 大唐 女将 樊梨花 》 饰演 称为 大 唐萌 主 的 ” 薛金莲 “ 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
杨志刚,岳丽娜,2011 - 09 - 23 ： 将军 「 黄海波 ， 杨志刚 ， 陈数 ， 岳丽娜 」,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
薛金莲,樊梨花,樊江 关 : 原创 派生 剧目 ， 不见 三传 ， 主要 将 樊梨花 和 薛金莲 矛盾 到 和解 的 故事 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
文馨,林多美,林多美 与 文馨 的 《 因为 爱情 有多美 》 婚纱 剧照 ( 15 张 ),人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
薛金莲,樊梨花,两人 戴 七星 额子 （ 有 许多 绒球 的 帽子 ） 、 插 翎子 、 扎靠 （ 樊梨花 扎 硬 靠 、 薛金莲 穿软 靠 或 改良 靠 ） ， 铢两悉称 ， 各显神通 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
莫小贝,佟湘玉,第 9 集 佟湘玉 煞费 良 苦心 ， 莫小贝 梦游 影视城 小贝 调皮 ， 受到 众人 训斥 ， 情急 反扑 ， 将 众人 大骂 一顿 之后 ， 离家出走 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
莫小贝,佟湘玉,主要 被 点 被 解 人群 : ( 主要 ) 佟湘玉 / 李大嘴 / 郭芙蓉 / 吕 秀才 / 展红绫 / 莫小贝 / 燕小六 .,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
莫小贝,佟湘玉,身份 ： 教画 先生 佟湘玉 为 莫小贝 请 的 画画 老师,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
高采贻,李蔓华,家庭成员 ： 姨婆 陈好 （ 夏萍 饰 ） 妻子 李蔓华 （ 滕丽名 饰 ） 妹妹 高采贻 （ 贾晓晨饰 ）,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
莫小贝,佟湘玉,《 武林 外传 》 中同福 客栈 掌柜 佟湘玉 的 小姑子 莫小贝 自创 的 绝招 ， 后 传授给 同学 邱小冬 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
薛金莲,樊梨花,编剧 者 让 我们 相信 ： 两人 同心 ， 其利断金 ； 樊梨花 、 薛金莲 两人 前嫌 尽弃 ， 携手同心 ， 她们 一定 会 赢得 战争 的 胜利 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
石无痕,苏幻儿,在 一番 命运 的 考验 以及 苏幻儿 的 戏点 鸳鸯 下 ， 最后 终与 石无痕 喜结良缘 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
石无痕,苏幻儿,"在 苏幻儿 惊世骇俗 的 撮合 戏点 下 , 梁玉石 与 石无痕 渐生 情愫 , 而 色艺双绝 的 青楼女子 秦雨 秋 也 与 石无介 定情 一生 … …",人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
文馨,林多美,文馨 的 初恋 男友 ， 林多美 的 丈夫 ， 原名 陈 宜林 ， 后 改名 陈笑飞 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
文馨,林多美,一连串 的 意外 ， 把 陈笑飞 和 文馨 往 错误 的 道路 上越 推越 远 ， 他们 不断 犯下 过错 ， 令 林多美 及其 家人 陷入 危机 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
薛金莲,樊梨花,"樊梨花 率兵 来到 麒麟山 , 刁月娥 、 薛金莲 带领 女兵 施展 美人计 , 终于 使 麒麟山 守 将 蛮子 牙 、 蛮子 海上 钩 。",人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
龙嘉,周乃爱,龙琦对战 记录 : 与 龙嘉 、 周乃爱 、 邓平 离 等 诸多 参加 levelD 考试 的 考生 一同 对抗 一条 巨蟒 （ 第二卷 的 第十节 、 第十一 节 ）,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
薛金莲,樊梨花,《 薛丁山 与 樊梨花 》 饰 窦一虎 ， 搭档 ： 薛金莲 （ 青蓉饰 ） ， 杨丽花 饰 薛丁山 ， 许秀年 饰 樊梨花 。,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
石无痕,苏幻儿,在 苏幻儿 惊世骇俗 的 撮合 戏点 下 ， 梁玉石 与 石无痕 渐生 情愫 ， 而 色艺双绝 的 青楼女子 秦雨 秋 也 与 石无介 定情 一生 … …,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
杨志刚,岳丽娜,2013 - 10 - 14 ： 打狗棍 「 魏子 、 岳丽娜 、 黑子 、 杨志刚 」,人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
黄睿靓,陈水扁,陈水扁 儿子 陈致中 、 儿媳 黄睿靓 一直 生活 在 美国 ， 小两口 就 充当 了 洗钱 的 重要 角色 — — “ 漂白 ” 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/公公
黄睿靓,陈水扁,（ 陈水扁 亲家 黄百禄 ） : 黄百禄 系原任 台湾 民主 进步党 第 10 - 11 届 党 主席 陈水扁 的 亲家 ， 其 女儿 黄睿靓 是 陈水扁 儿子 陈致中 的 老婆 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/公公
