尤二姐,贾琏,此事 终 被 凤姐 探知 ， 她 乘 贾琏 外出 机会 ， 把 尤二姐 赚入 大观园 ， 再用 各种 毒辣 办法 孤立 和 摧残 尤二姐 。,人物关系/亲属关系/配偶/丈夫/现夫
鲁西西,皮皮鲁,皮皮鲁 和 鲁西西 角色 介绍 :,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/哥哥
王子豪,王子杰,2013 年 ， 王子豪 和 王子杰 假期 到 泰国 旅行 时 ， 发生 翻车 意外 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/弟弟
张子静,张爱玲,1996 年 出版 传记 《 我 的 姊姊 张爱玲 》 （ 与 张子静 合著 ） 。,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/姐姐
程英,陆无双,曾斗 之 人 ： 李莫愁 、 公孙止 、 陆无双 、 程英 、 洪凌波,人物关系/亲属关系/血亲/自然血亲/兄弟姐妹/妹妹
曹安民,曹操,电视剧 《 曹操 》 饰 曹安民,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/叔伯
欧阳建,石崇,潘岳 、 石崇 、 欧阳建 、 陆机 、 陆云 等 二十四 人 ， 号 曰 ‘ 二十四 友 ’ 。 ”,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/舅舅
董重,董太后,汉献帝 刘协 董太后 侄子 : 董重 ， 董宠 之子 ， 官至 骠骑 将军 ， 封条 侯 ， 后 免官 自杀 。,人物关系/亲属关系/血亲/自然血亲/叔伯姑舅姨/姑妈
郑鸿逵,郑成功,七月 ， 郑成功 会同 郑彩 部队 攻打 海澄 ， 失败 ； 八月 ， 郑成功 又 与 郑鸿逵 部 合围 泉州 府城 ， 清 漳州 副将 王进 率 援军 至 ， 郑军 不 敌 败退 。,人物关系/亲属关系/血亲/自然血亲/侄甥/侄子
韩北旷,韩菱纱,韩北旷 人物 对话 : 韩菱纱 ： … …,人物关系/亲属关系/血亲/自然血亲/侄甥/侄女
刘益素,艾慧,刘益素 笑 得 格外 开心 ， 冯巩 和 艾慧 心头 更是 泛起 亲情 的 温暖 ！,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/儿媳
任我行,令狐冲,梅庄 之 战后 梅庄 四友 告知 令狐冲 一行 任我行 的 关押 地址 。,人物关系/亲属关系/姻亲/血亲的配偶/子女的配偶/女婿
文馨,林多美,"林多美 与 文馨 的 哥哥 文杰 在 国外 相识 , 回国 后 林多美 嫁进 文家 后 , 意外 发现 文馨 的 丈夫 陈笑飞 居然 是 她 至今 难忘 的 初恋 。",人物关系/亲属关系/姻亲/血亲的配偶/兄弟姐妹的配偶/嫂子
乐颜,宁昊天,角色 由 李易 峰 饰演 ， 与 乐颜 （ 唐嫣饰 ） 相爱 ， 是 宁昊天 （ 张智尧 饰 ） 的 儿子 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/公公
赵建铭,陈水扁,6 月 3 日特 侦组 侦办 陈水扁 涉 贪渎 等案 ， 发现 陈水扁 女儿 陈幸妤 、 女婿 赵建铭 、 儿子 陈致中 在 屡次 侦讯 过程 中 供词 不 一 ， 涉嫌 伪证罪 。,人物关系/亲属关系/姻亲/配偶的血亲/配偶的父母/岳父
西门吹雪,陆小凤,《 陆小凤 传奇 》 中 三个 理想 人物 陆小凤 、 花满楼 和 西门吹雪 分别 代表 著 古龙 三种 不同 的 理想 象征 。,人物关系/社交关系/友谊关系/朋友
张美人,李道宗,被 正法 的 奸臣 张士贵 之女 — — 皇叔 李道宗 的 宠妃 张美人 ， 要 李道宗 为 其 父兄 报仇 。,人物关系/社交关系/感情关系/喜欢
叶凡,齐飞,齐飞 滔滔不绝 的 诉说着 自己 的 计划 ， 叶凡 质问 他 在 自己 身上 到底 花 了 多少 钱 ？,人物关系/社交关系/感情关系/恋人
姜昆,马季,马季 与 徒弟 （ 姜昆 、 赵炎 ） 就 这样 费尽 了 周折 ， 姜昆 才 最终 被 马季 调到 了 中央广播说唱团 ， 并 被 马季 收为 弟子 。,人物关系/师生关系/老师
吕洞宾,韩湘子,（ 神话 人物 ） : 韩湘子 ， 字 清夫 ， 是 古代 汉族 民间传说 故事 中 的 八仙 之一 ， 擅吹 洞箫 ， 拜 吕洞宾 为 师学道 。,人物关系/师生关系/学生
石超,石苞,石苞 诸孙 : 石超 ， 石乔 子 ， 八 王之 乱时 是 成都 王司马颖 麾下 将领 ， 为 折冲 将军 ， 迁中护军 ， 以功 封侯 ， 任镇武 将军 、 中护军 。,人物关系/亲属关系/血亲/自然血亲/祖父母/爷爷
贾琏,贾母,贾母 一 起身 ， 贾琏 不 防 ， 便 没 躲 伶俐 … …,人物关系/亲属关系/血亲/自然血亲/祖父母/奶奶
宋一国,金斗汉,宋一国 的 母亲 是 韩国 著名演员 金乙东 ， 而 他 的 外公 更是 韩国 名将 之子 金斗汉 ， 而 他 的 妹妹 宋松 怡 也 是 一名 演员 。,人物关系/亲属关系/血亲/自然血亲/外祖父母/外公
