LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content,EventId,EventTemplate
1758,KERNREC,1132111278,2005.11.15,R57-M0-N8-C:J12-U01,2005-11-15-19.21.18.471861,R57-M0-N8-C:J12-U01,RAS,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>"
1749,KERNREC,1132021541,2005.11.14,R46-M1-NF-C:J11-U01,2005-11-14-18.25.41.161796,R46-M1-NF-C:J11-U01,RAS,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>"
1521,KERNREC,1130529611,2005.10.28,R63-M1-N5-C:J17-U01,2005-10-28-13.00.11.719498,R63-M1-N5-C:J17-U01,RAS,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=0064588e 8aff0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>"
1758,KERNREC,1132111278,2005.11.15,R57-M0-N8-C:J12-U01,2005-11-15-19.21.18.471861,R57-M0-N8-C:J12-U01,RAS,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>"
1719,KERNREC,1131499523,2005.11.08,R62-M0-N2-C:J09-U11,2005-11-08-17.25.23.131318,R62-M0-N2-C:J09-U11,RAS,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00589370 90990003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>"
1758,KERNREC,1132111278,2005.11.15,R57-M0-N8-C:J12-U01,2005-11-15-19.21.18.471861,R57-M0-N8-C:J12-U01,RAS,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>"
1750,KERNREC,1132021542,2005.11.14,R46-M1-N1-C:J02-U01,2005-11-14-18.25.42.152117,R46-M1-N1-C:J02-U01,RAS,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>"
1749,KERNREC,1132021541,2005.11.14,R46-M1-NF-C:J11-U01,2005-11-14-18.25.41.161796,R46-M1-NF-C:J11-U01,RAS,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>"
1749,KERNREC,1132021541,2005.11.14,R46-M1-NF-C:J11-U01,2005-11-14-18.25.41.161796,R46-M1-NF-C:J11-U01,RAS,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>"
1758,KERNREC,1132111278,2005.11.15,R57-M0-N8-C:J12-U01,2005-11-15-19.21.18.471861,R57-M0-N8-C:J12-U01,RAS,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>"
1750,KERNREC,1132021542,2005.11.14,R46-M1-N1-C:J02-U01,2005-11-14-18.25.42.152117,R46-M1-N1-C:J02-U01,RAS,KERNEL,FATAL,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",E60,"Error receiving packet on tree network, expecting type <*> instead of type <*> (softheader=<*> <*> <*> <*>) PSR0=<*> PSR1=<*> PRXF=<*> PIXF=<*>"
69,-,1118112700,2005.06.06,R23-M0-N0-I:J18-U01,2005-06-06-19.51.40.376079,R23-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
69,-,1118112700,2005.06.06,R23-M0-N0-I:J18-U01,2005-06-06-19.51.40.376079,R23-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
69,-,1118112700,2005.06.06,R23-M0-N0-I:J18-U01,2005-06-06-19.51.40.376079,R23-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
69,-,1118112700,2005.06.06,R23-M0-N0-I:J18-U01,2005-06-06-19.51.40.376079,R23-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
69,-,1118112700,2005.06.06,R23-M0-N0-I:J18-U01,2005-06-06-19.51.40.376079,R23-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
69,-,1118112700,2005.06.06,R23-M0-N0-I:J18-U01,2005-06-06-19.51.40.376079,R23-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
69,-,1118112700,2005.06.06,R23-M0-N0-I:J18-U01,2005-06-06-19.51.40.376079,R23-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
69,-,1118112700,2005.06.06,R23-M0-N0-I:J18-U01,2005-06-06-19.51.40.376079,R23-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
69,-,1118112700,2005.06.06,R23-M0-N0-I:J18-U01,2005-06-06-19.51.40.376079,R23-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
69,-,1118112700,2005.06.06,R23-M0-N0-I:J18-U01,2005-06-06-19.51.40.376079,R23-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
69,-,1118112700,2005.06.06,R23-M0-N0-I:J18-U01,2005-06-06-19.51.40.376079,R23-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
69,-,1118112700,2005.06.06,R23-M0-N0-I:J18-U01,2005-06-06-19.51.40.376079,R23-M0-N0-I:J18-U01,RAS,KERNEL,INFO,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,E19,ciod: cpu <*> at treeaddr <*> sent unrecognized message <*>
1269,-,1124547186,2005.08.20,R65-M0-NC-I:J18-U01,2005-08-20-07.13.06.997141,R65-M0-NC-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,E34,ciod: generated <*> core files for program <*>
1280,-,1124818171,2005.08.23,R14-M0-N0-I:J18-U11,2005-08-23-10.29.31.137434,R14-M0-N0-I:J18-U11,RAS,KERNEL,INFO,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,E34,ciod: generated <*> core files for program <*>
1468,-,1127960557,2005.09.28,R12-M1-N4-I:J18-U01,2005-09-28-19.22.37.311035,R12-M1-N4-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 64 core files for program /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts,E34,ciod: generated <*> core files for program <*>
1468,-,1127960557,2005.09.28,R12-M1-N4-I:J18-U01,2005-09-28-19.22.37.311035,R12-M1-N4-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 64 core files for program /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts,E34,ciod: generated <*> core files for program <*>
1754,-,1132070039,2005.11.15,R15-M0-NC-I:J18-U11,2005-11-15-07.53.59.004294,R15-M0-NC-I:J18-U11,RAS,KERNEL,INFO,ciod: generated 64 core files for program /bgl/apps/followup/hellow/a.out.1111,E34,ciod: generated <*> core files for program <*>
1754,-,1132070039,2005.11.15,R15-M0-NC-I:J18-U11,2005-11-15-07.53.59.004294,R15-M0-NC-I:J18-U11,RAS,KERNEL,INFO,ciod: generated 64 core files for program /bgl/apps/followup/hellow/a.out.1111,E34,ciod: generated <*> core files for program <*>
1466,-,1127781971,2005.09.26,R34-M0-N8-I:J18-U11,2005-09-26-17.46.11.092617,R34-M0-N8-I:J18-U11,RAS,KERNEL,INFO,ciod: generated 128 core files for program /bgl/apps/SWL/stability/DDCMD//ddcMDbglV,E34,ciod: generated <*> core files for program <*>
1466,-,1127781971,2005.09.26,R34-M0-N8-I:J18-U11,2005-09-26-17.46.11.092617,R34-M0-N8-I:J18-U11,RAS,KERNEL,INFO,ciod: generated 128 core files for program /bgl/apps/SWL/stability/DDCMD//ddcMDbglV,E34,ciod: generated <*> core files for program <*>
1988,-,1135095320,2005.12.20,R45-M0-N4-I:J18-U01,2005-12-20-08.15.20.957109,R45-M0-N4-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 128 core files for program /g/g24/germann2/SPaSM_static/SPaSM_mpi,E34,ciod: generated <*> core files for program <*>
2000,-,1136301189,2006.01.03,R07-M0-N0-I:J18-U11,2006-01-03-07.13.09.127918,R07-M0-N0-I:J18-U11,RAS,KERNEL,INFO,ciod: generated 128 core files for program /g/g24/germann2/SPaSM_mini/MEAM/r13,E34,ciod: generated <*> core files for program <*>
1375,-,1125379628,2005.08.29,R26-M0-NC-I:J18-U01,2005-08-29-22.27.08.904529,R26-M0-NC-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 64 core files for program IMB-MPI1.2MB_perf,E34,ciod: generated <*> core files for program <*>
1375,-,1125379628,2005.08.29,R26-M0-NC-I:J18-U01,2005-08-29-22.27.08.904529,R26-M0-NC-I:J18-U01,RAS,KERNEL,INFO,ciod: generated 64 core files for program IMB-MPI1.2MB_perf,E34,ciod: generated <*> core files for program <*>
244,-,1118770028,2005.06.14,R20-M0-ND-C:J05-U01,2005-06-14-10.27.08.151309,R20-M0-ND-C:J05-U01,RAS,KERNEL,FATAL,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>
452,-,1119807165,2005.06.26,R00-M0-N4-C:J02-U01,2005-06-26-10.32.45.810547,R00-M0-N4-C:J02-U01,RAS,KERNEL,INFO,program interrupt: illegal instruction......1,E101,program interrupt: illegal instruction......<*>
245,-,1118770101,2005.06.14,R21-M1-N6-C:J03-U11,2005-06-14-10.28.21.217840,R21-M1-N6-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>
236,-,1118769649,2005.06.14,R26-M0-N5-C:J08-U01,2005-06-14-10.20.49.630306,R26-M0-N5-C:J08-U01,RAS,KERNEL,FATAL,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>
244,-,1118770028,2005.06.14,R20-M0-ND-C:J05-U01,2005-06-14-10.27.08.151309,R20-M0-ND-C:J05-U01,RAS,KERNEL,FATAL,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>
245,-,1118770101,2005.06.14,R21-M1-N6-C:J03-U11,2005-06-14-10.28.21.217840,R21-M1-N6-C:J03-U11,RAS,KERNEL,FATAL,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>
236,-,1118769649,2005.06.14,R26-M0-N5-C:J08-U01,2005-06-14-10.20.49.630306,R26-M0-N5-C:J08-U01,RAS,KERNEL,FATAL,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>
236,-,1118769649,2005.06.14,R26-M0-N5-C:J08-U01,2005-06-14-10.20.49.630306,R26-M0-N5-C:J08-U01,RAS,KERNEL,FATAL,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>
435,-,1119803084,2005.06.26,R36-M0-ND-C:J13-U11,2005-06-26-09.24.44.819150,R36-M0-ND-C:J13-U11,RAS,KERNEL,INFO,program interrupt: illegal instruction......1,E101,program interrupt: illegal instruction......<*>
435,-,1119803084,2005.06.26,R36-M0-ND-C:J13-U11,2005-06-26-09.24.44.819150,R36-M0-ND-C:J13-U11,RAS,KERNEL,INFO,program interrupt: illegal instruction......1,E101,program interrupt: illegal instruction......<*>
436,-,1119803149,2005.06.26,R01-M1-N0-C:J04-U11,2005-06-26-09.25.49.706431,R01-M1-N0-C:J04-U11,RAS,KERNEL,INFO,program interrupt: illegal instruction......1,E101,program interrupt: illegal instruction......<*>
452,-,1119807165,2005.06.26,R00-M0-N4-C:J02-U01,2005-06-26-10.32.45.810547,R00-M0-N4-C:J02-U01,RAS,KERNEL,INFO,program interrupt: illegal instruction......1,E101,program interrupt: illegal instruction......<*>
1203,-,1123030687,2005.08.02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK."
1203,-,1123030687,2005.08.02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK."
1203,-,1123030687,2005.08.02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK."
1203,-,1123030687,2005.08.02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK."
1203,-,1123030687,2005.08.02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK."
1203,-,1123030687,2005.08.02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK."
1203,-,1123030687,2005.08.02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK."
1203,-,1123030687,2005.08.02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK."
1203,-,1123030687,2005.08.02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK."
1203,-,1123030687,2005.08.02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK."
1203,-,1123030687,2005.08.02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK."
1203,-,1123030687,2005.08.02,R00-M0-N2,2005-08-02-17.58.07.084868,R00-M0-N2,,DISCOVERY,ERROR,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",E91,"Node card status: ALERT <*>, ALERT <*>, ALERT <*>, ALERT <*> is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The <*>.<*> volt rail is OK. The <*>.<*> volt rail is OK."
264,-,1118771259,2005.06.14,R24-M0-NA-C:J16-U11,2005-06-14-10.47.39.811377,R24-M0-NA-C:J16-U11,RAS,KERNEL,FATAL,program interrupt: unimplemented operation..0,E105,program interrupt: unimplemented operation..<*>
444,-,1119803693,2005.06.26,R00-M1-N3-C:J11-U01,2005-06-26-09.34.53.251232,R00-M1-N3-C:J11-U01,RAS,KERNEL,INFO,program interrupt: unimplemented operation..0,E105,program interrupt: unimplemented operation..<*>
264,-,1118771259,2005.06.14,R24-M0-NA-C:J16-U11,2005-06-14-10.47.39.811377,R24-M0-NA-C:J16-U11,RAS,KERNEL,FATAL,program interrupt: unimplemented operation..0,E105,program interrupt: unimplemented operation..<*>
264,-,1118771259,2005.06.14,R24-M0-NA-C:J16-U11,2005-06-14-10.47.39.811377,R24-M0-NA-C:J16-U11,RAS,KERNEL,FATAL,program interrupt: unimplemented operation..0,E105,program interrupt: unimplemented operation..<*>
